id,year_birth,education,marital_status,income,income_r$,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response,age
10757,1967,phd,divorced,"R$ 28.420,00","2842000,00%",1,0,,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,58
4023,1970,graduation,married,"R$ 22.979,00","2297900,00%",1,0,2012-06-09,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,55
6679,1966,graduation,single,"R$ 33.279,00","3327900,00%",0,0,2014-12-06,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,59
9923,1972,master,single,"R$ 46.423,00","4642300,00%",1,1,,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,53
7181,1977,graduation,married,"R$ 30.368,00","3036800,00%",0,1,2013-07-11,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,48
3599,1970,graduation,married,"R$ 63.684,00","6368400,00%",0,1,,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,55
405,1964,graduation,divorced,"R$ 41.638,00","4163800,00%",0,1,,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,61
6870,1959,phd,divorced,"R$ 68.805,00","6880500,00%",0,1,,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,66
832,1966,phd,together,"R$ 65.814,00","6581400,00%",0,1,2014-02-03,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,59
2002,1958,graduation,divorced,"R$ 71.964,00","7196400,00%",0,0,,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,67
3657,1986,graduation,single,"R$ 39.146,00","3914600,00%",1,0,,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,39
500,1977,graduation,together,"R$ 96.876,00","9687600,00%",0,0,2013-06-08,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1,48
1951,1981,basic,married,"R$ 34.445,00","3444500,00%",0,0,,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,44
3262,1958,graduation,single,"R$ 68.281,00","6828100,00%",0,0,2012-07-08,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,67
4102,1975,2n cycle,married,"R$ 37.284,00","3728400,00%",1,1,,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,50
7042,1983,graduation,married,"R$ 36.790,00","3679000,00%",0,0,2013-01-03,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,42
10598,1967,graduation,together,"R$ 27.943,00","2794300,00%",1,1,,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,58
255,1951,graduation,divorced,"R$ 22.263,00","2226300,00%",1,1,,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,74
2375,1972,graduation,together,"R$ 30.261,00","3026100,00%",1,2,,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,53
9829,1978,graduation,together,"R$ 28.587,00","2858700,00%",1,0,2014-12-02,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,47
6214,1982,master,married,"R$ 43.815,00","4381500,00%",1,0,2013-05-04,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,43
4954,1956,graduation,married,"R$ 48.195,00","4819500,00%",1,1,,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,69
7861,1952,master,married,"R$ 77.027,00","7702700,00%",0,1,2014-05-02,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,73
4837,1965,phd,married,"R$ 71.322,00","7132200,00%",0,1,,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0,60
9423,1979,master,married,"R$ 32.765,00","3276500,00%",1,0,,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,46
4198,1965,graduation,together,"R$ 29.672,00","2967200,00%",1,1,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,60
153,1953,graduation,divorced,"R$ 23.272,00","2327200,00%",0,0,,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,72
9323,1949,master,together,"R$ 49.912,00","4991200,00%",0,1,2012-07-09,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,76
10001,1985,2n cycle,together,"R$ 7.500,00","750000,00%",1,0,2012-01-08,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,40
3945,1947,phd,widow,"R$ 68.117,00","6811700,00%",0,1,2013-10-03,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,78
3799,1955,graduation,married,"R$ 67.225,00","6722500,00%",0,1,,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,70
8625,1976,graduation,married,"R$ 17.649,00","1764900,00%",1,0,2013-12-11,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,49
3491,1975,graduation,together,"R$ 55.914,00","5591400,00%",0,1,,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,50
983,1984,graduation,married,"R$ 40.059,00","4005900,00%",1,0,,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,41
9119,1950,graduation,together,"R$ 60.905,00","6090500,00%",0,1,2013-05-12,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,75
4786,1977,graduation,married,"R$ 75.330,00","7533000,00%",1,1,2012-04-10,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,48
5872,1951,graduation,single,"R$ 60.689,00","6068900,00%",0,1,2013-01-06,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,74
6568,1984,graduation,married,"R$ 38.680,00","3868000,00%",1,0,,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,41
5628,1982,graduation,together,"R$ 61.416,00","6141600,00%",0,0,2013-08-02,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,43
5631,1991,graduation,single,"R$ 49.767,00","4976700,00%",0,0,2013-02-05,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,34
4974,1970,graduation,single,"R$ 83.273,00","8327300,00%",1,2,,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0,55
8416,1981,graduation,married,"R$ 29.009,00","2900900,00%",1,0,,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,44
5454,1979,master,married,"R$ 45.057,00","4505700,00%",1,0,2013-01-12,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0,46
4095,1971,graduation,married,"R$ 37.150,00","3715000,00%",1,0,2012-11-09,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0,54
5474,1970,graduation,single,"R$ 43.020,00","4302000,00%",1,0,,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0,55
4268,1959,graduation,married,"R$ 53.154,00","5315400,00%",0,1,2014-09-06,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0,66
10701,1973,graduation,married,"R$ 65.308,00","6530800,00%",0,0,2013-11-09,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0,52
3507,1970,graduation,single,"R$ 76.467,00","7646700,00%",1,0,,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,55
2079,1947,2n cycle,married,"R$ 81.044,00","8104400,00%",0,0,,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0,78
626,1951,graduation,married,"R$ 32.871,00","3287100,00%",1,1,2013-09-03,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0,74
4426,1975,graduation,single,"R$ 55.801,00","5580100,00%",1,1,,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0,50
2591,1959,graduation,widow,"R$ 76.320,00","7632000,00%",0,1,,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,3,11,0,66
10509,1955,master,single,"R$ 36.927,00","3692700,00%",1,1,2014-02-06,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,70
6382,1953,graduation,together,"R$ 48.794,00","4879400,00%",1,1,,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,72
6673,1965,graduation,single,"R$ 23.478,00","2347800,00%",0,0,,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0,60
7441,1973,graduation,divorced,"R$ 71.128,00","7112800,00%",1,0,2012-06-10,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0,52
1071,1976,phd,divorced,"R$ 70.179,00","7017900,00%",0,1,,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,49
10061,1950,graduation,married,"R$ 59.462,00","5946200,00%",0,1,2013-05-01,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0,75
7187,1969,master,together,,,1,1,,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,3,11,0,56
8775,1969,graduation,together,"R$ 38.361,00","3836100,00%",1,0,,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,56
1612,1981,phd,single,,,1,0,,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,44
2345,1982,phd,together,"R$ 70.038,00","7003800,00%",0,0,,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,43
322,1978,graduation,together,"R$ 42.554,00","4255400,00%",1,1,2013-12-01,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0,47
10897,1974,graduation,married,"R$ 67.445,00","6744500,00%",0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,51
123,1951,graduation,widow,"R$ 67.046,00","6704600,00%",0,1,2013-06-01,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0,74
6103,1948,graduation,married,"R$ 42.192,00","4219200,00%",0,0,2013-06-09,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0,77
7899,1952,phd,married,"R$ 77.610,00","7761000,00%",0,1,,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,3,11,0,73
10500,1984,graduation,married,"R$ 31.761,00","3176100,00%",1,0,2014-05-04,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,3,11,0,41
1655,1979,graduation,together,"R$ 34.350,00","3435000,00%",1,0,,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,46
2406,1949,graduation,together,"R$ 54.591,00","5459100,00%",0,1,2013-05-08,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0,76
2712,1956,graduation,married,"R$ 71.866,00","7186600,00%",0,1,,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,3,11,0,69
5517,1969,graduation,married,"R$ 25.293,00","2529300,00%",1,0,,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,56
10643,1987,phd,single,"R$ 42.000,00","4200000,00%",0,0,2013-10-01,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,38
2254,1983,graduation,married,"R$ 69.520,00","6952000,00%",0,0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11,0,42
10281,1970,graduation,divorced,"R$ 64.713,00","6471300,00%",1,0,2014-07-02,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,3,11,1,55
6958,1977,master,married,"R$ 27.889,00","2788900,00%",1,0,2013-05-07,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0,48
954,1960,basic,widow,"R$ 22.123,00","2212300,00%",0,0,,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,3,11,0,65
5079,1971,graduation,married,,,1,1,2013-03-03,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,3,11,0,54
10339,1954,master,together,,,0,1,,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,3,11,0,71
4643,1973,graduation,married,"R$ 27.803,00","2780300,00%",1,0,,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0,52
3117,1955,graduation,single,,,0,1,,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,3,11,0,70
6497,1960,graduation,married,"R$ 51.651,00","5165100,00%",0,1,2012-07-11,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,3,11,0,65
5396,1988,graduation,married,"R$ 68.487,00","6848700,00%",0,0,,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,37
5250,1943,master,widow,,,0,0,,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,3,11,1,82
1052,1969,graduation,married,"R$ 56.796,00","5679600,00%",0,1,,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,3,11,0,56
2802,1992,2n cycle,married,"R$ 87.000,00","8700000,00%",0,0,,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,3,11,0,33
6343,1959,graduation,married,"R$ 79.823,00","7982300,00%",0,1,,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,3,11,0,66
6507,1980,graduation,single,"R$ 30.828,00","3082800,00%",1,0,2013-04-10,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0,45
7901,1971,master,married,"R$ 34.109,00","3410900,00%",0,1,2013-06-11,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,3,11,0,54
4865,1974,master,divorced,"R$ 53.367,00","5336700,00%",1,1,,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,3,11,1,51
2686,1969,basic,together,"R$ 22.390,00","2239000,00%",0,0,,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,56
3107,1976,graduation,together,"R$ 71.322,00","7132200,00%",0,1,2014-02-05,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,3,11,0,49
7734,1993,graduation,absurd,"R$ 79.244,00","7924400,00%",0,0,,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,3,11,1,32
1146,1949,master,together,"R$ 49.912,00","4991200,00%",0,1,2012-07-09,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,76
11031,1950,phd,married,"R$ 48.699,00","4869900,00%",1,1,,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,75
7428,1975,graduation,together,"R$ 80.144,00","8014400,00%",0,0,,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,3,11,0,50
975,1956,graduation,single,"R$ 54.252,00","5425200,00%",1,1,,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,3,11,0,69
1103,1976,master,married,"R$ 81.929,00","8192900,00%",1,0,,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,3,11,1,49
3422,1975,graduation,married,"R$ 76.068,00","7606800,00%",0,1,,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,3,11,0,50
1055,1976,master,married,"R$ 53.204,00","5320400,00%",1,1,,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,3,11,0,49
6544,1949,phd,together,"R$ 67.911,00","6791100,00%",0,1,,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,76
1241,1984,2n cycle,married,"R$ 14.796,00","1479600,00%",1,0,,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,3,11,1,41
2909,1974,phd,married,"R$ 78.128,00","7812800,00%",0,1,,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,3,11,0,51
5802,1972,basic,married,"R$ 14.188,00","1418800,00%",0,0,,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,3,11,0,53
1407,1986,basic,married,"R$ 20.425,00","2042500,00%",1,0,,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,39
6183,1962,master,married,"R$ 58.646,00","5864600,00%",0,1,2013-10-06,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,63
340,1970,graduation,divorced,"R$ 72.967,00","7296700,00%",0,1,,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,3,11,1,55
5991,1949,master,married,"R$ 48.150,00","4815000,00%",0,1,2013-08-06,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,3,11,0,76
3104,1961,graduation,single,"R$ 82.332,00","8233200,00%",0,0,,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,3,11,1,64
9729,1955,graduation,widow,"R$ 58.275,00","5827500,00%",1,1,2013-02-06,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,3,11,0,70
1008,1981,phd,together,"R$ 44.953,00","4495300,00%",0,0,,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,3,11,0,44
11091,1953,graduation,together,"R$ 34.587,00","3458700,00%",1,1,,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,72
3969,1974,master,together,"R$ 43.018,00","4301800,00%",0,1,2013-01-11,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,3,11,0,51
1916,1954,master,married,"R$ 45.736,00","4573600,00%",0,1,,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,3,11,0,71
9907,1969,master,together,"R$ 66.476,00","6647600,00%",0,1,2013-04-12,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,3,11,0,56
87,1981,2n cycle,married,"R$ 27.733,00","2773300,00%",1,0,,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,44
8659,1952,phd,together,"R$ 69.805,00","6980500,00%",0,1,,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,3,11,0,73
6262,1962,master,single,"R$ 72.217,00","7221700,00%",0,0,2013-10-04,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,3,11,0,63
6147,1971,graduation,divorced,"R$ 25.818,00","2581800,00%",1,0,,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,3,11,0,54
8832,1976,master,together,"R$ 37.509,00","3750900,00%",1,0,2012-12-09,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,49
10067,1976,2n cycle,together,"R$ 25.176,00","2517600,00%",1,1,2013-10-08,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49
7532,1980,graduation,married,"R$ 43.586,00","4358600,00%",0,1,,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,3,11,0,45
4915,1956,2n cycle,married,"R$ 53.230,00","5323000,00%",0,1,2012-03-08,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,3,11,0,69
2115,1957,graduation,together,"R$ 50.116,00","5011600,00%",1,1,,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,3,11,0,68
2088,1972,graduation,together,"R$ 84.906,00","8490600,00%",0,0,2013-04-10,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,53
2493,1966,graduation,married,"R$ 61.286,00","6128600,00%",0,1,2013-02-08,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,59
6292,1986,phd,married,"R$ 82.333,00","8233300,00%",0,0,,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,3,11,1,39
1631,1965,phd,together,"R$ 65.220,00","6522000,00%",0,0,2012-03-09,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,3,11,1,60
10104,1974,graduation,together,"R$ 33.590,00","3359000,00%",2,1,2013-03-11,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,51
3006,1976,graduation,divorced,"R$ 30.992,00","3099200,00%",1,0,,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,49
3919,1976,master,single,"R$ 72.309,00","7230900,00%",0,0,2013-11-03,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,3,11,1,49
11181,1949,phd,married,"R$ 156.924,00","15692400,00%",0,0,,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,76
642,1980,basic,married,"R$ 16.005,00","1600500,00%",1,0,,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,3,11,0,45
4369,1957,master,absurd,"R$ 65.487,00","6548700,00%",0,0,2014-10-01,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,3,11,0,68
10127,1965,graduation,married,"R$ 58.692,00","5869200,00%",0,1,2014-06-04,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,3,11,0,60
271,1969,graduation,widow,"R$ 40.590,00","4059000,00%",1,1,2013-02-10,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,3,11,0,56
4973,1970,graduation,single,"R$ 20.587,00","2058700,00%",1,0,2014-11-05,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,55
2948,1954,master,divorced,"R$ 62.637,00","6263700,00%",0,1,2014-01-03,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,3,11,0,71
2715,1966,master,divorced,"R$ 29.435,00","2943500,00%",1,1,2012-06-08,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,3,11,1,59
10432,1974,graduation,divorced,"R$ 19.346,00","1934600,00%",1,0,,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,51
9216,1971,graduation,married,"R$ 35.788,00","3578800,00%",1,1,,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,3,11,0,54
7124,1968,graduation,divorced,"R$ 36.997,00","3699700,00%",1,1,2013-01-02,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,3,11,0,57
9727,1957,graduation,married,"R$ 23.539,00","2353900,00%",0,0,,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,3,11,0,68
5136,1973,graduation,single,"R$ 65.333,00","6533300,00%",0,1,,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,3,11,0,52
9790,1957,graduation,single,"R$ 78.499,00","7849900,00%",0,0,,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,3,11,1,68
1818,1971,phd,together,"R$ 29.732,00","2973200,00%",1,0,,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,3,11,0,54
1100,1960,master,together,"R$ 41.275,00","4127500,00%",1,2,,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,3,11,0,65
7873,1973,phd,together,"R$ 63.516,00","6351600,00%",1,1,2013-06-07,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,3,11,0,52
10609,1962,phd,married,"R$ 42.769,00","4276900,00%",0,1,2013-12-10,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,3,11,0,63
6950,1958,master,married,"R$ 49.572,00","4957200,00%",1,1,,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,3,11,0,67
7233,1972,graduation,married,"R$ 69.209,00","6920900,00%",0,0,,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,3,11,0,53
9481,1976,graduation,married,"R$ 17.148,00","1714800,00%",1,0,,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,3,11,0,49
7699,1969,graduation,widow,"R$ 40.590,00","4059000,00%",1,1,2013-02-10,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,3,11,0,56
2711,1976,master,together,"R$ 30.560,00","3056000,00%",1,0,,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0,49
8933,1983,2n cycle,married,"R$ 32.146,00","3214600,00%",1,0,2014-12-05,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,3,11,0,42
8726,1964,2n cycle,divorced,"R$ 41.713,00","4171300,00%",1,1,,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,3,11,0,61
1515,1975,master,together,"R$ 34.176,00","3417600,00%",0,1,,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,3,11,0,50
5186,1955,phd,married,"R$ 58.482,00","5848200,00%",0,1,2014-12-03,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,3,11,0,70
10157,1965,graduation,single,"R$ 59.686,00","5968600,00%",0,1,,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,3,11,0,60
5667,1964,phd,married,"R$ 60.896,00","6089600,00%",0,1,2012-11-10,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,3,11,1,61
902,1980,graduation,together,"R$ 62.994,00","6299400,00%",1,0,2014-04-03,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,3,11,0,45
977,1957,graduation,together,"R$ 47.320,00","4732000,00%",0,1,2013-01-08,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,3,11,0,68
7313,1949,2n cycle,widow,"R$ 74.859,00","7485900,00%",0,0,2013-03-06,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,3,11,0,76
7600,1992,basic,single,"R$ 15.253,00","1525300,00%",1,0,,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,3,11,0,33
9706,1974,phd,single,"R$ 31.560,00","3156000,00%",1,0,,98,62,1,20,4,0,7,2,2,1,3,8,0,0,0,0,0,0,3,11,0,51
2429,1954,graduation,divorced,"R$ 72.071,00","7207100,00%",0,1,,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,71
3520,1990,master,single,"R$ 91.172,00","9117200,00%",0,0,,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,0,3,11,1,35
10394,1984,graduation,married,"R$ 90.000,00","9000000,00%",0,0,,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,3,11,0,41
4548,1981,graduation,single,"R$ 41.967,00","4196700,00%",1,1,,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,44
9362,1965,graduation,single,"R$ 69.263,00","6926300,00%",0,1,2014-05-03,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,3,11,0,60
